Datetime,Open,High,Low,Close,Adj Close,Volume,Stock
2024-03-04 09:55:00+05:30,73801.2109375,73804.3203125,73779.2421875,73800.7109375,73800.7109375,0,^BSESN
2024-03-04 09:56:00+05:30,73800.6796875,73805.078125,73773.046875,73776.5078125,73776.5078125,0,^BSESN
2024-03-04 09:57:00+05:30,73772.1015625,73796.828125,73761.9296875,73792.9296875,73792.9296875,0,^BSESN
2024-03-04 09:58:00+05:30,73789.40625,73802.4765625,73785.1015625,73802.4765625,73802.4765625,0,^BSESN
2024-03-04 09:59:00+05:30,73802.96875,73807.5234375,73779.328125,73796.59375,73796.59375,0,^BSESN
2024-03-04 10:00:00+05:30,73792.0078125,73799.171875,73779.34375,73780.46875,73780.46875,0,^BSESN
2024-03-04 10:01:00+05:30,73780.671875,73801.59375,73780.671875,73797.890625,73797.890625,0,^BSESN
2024-03-04 10:02:00+05:30,73797.09375,73837.65625,73791.921875,73828.1328125,73828.1328125,0,^BSESN
2024-03-04 10:03:00+05:30,73827.5,73847.1328125,73825.1015625,73847.1328125,73847.1328125,0,^BSESN
2024-03-04 10:04:00+05:30,73851.953125,73884.7421875,73849.0234375,73869.8828125,73869.8828125,0,^BSESN
2024-03-04 10:05:00+05:30,73866.7265625,73890.9375,73865.7265625,73889.171875,73889.171875,0,^BSESN
2024-03-04 10:06:00+05:30,73889.84375,73898.75,73873.5390625,73886.1484375,73886.1484375,0,^BSESN
2024-03-04 10:07:00+05:30,73888.4921875,73904.953125,73884.5625,73889.0703125,73889.0703125,0,^BSESN
2024-03-04 10:08:00+05:30,73889.0703125,73889.0703125,73861.828125,73865.9609375,73865.9609375,0,^BSESN
2024-03-04 10:09:00+05:30,73864.4609375,73875.9921875,73855.140625,73874.953125,73874.953125,0,^BSESN
2024-03-04 10:10:00+05:30,73876.78125,73895.5390625,73876.78125,73891.0625,73891.0625,0,^BSESN
2024-03-04 10:11:00+05:30,73889.796875,73894.6171875,73883.578125,73890.53125,73890.53125,0,^BSESN
2024-03-04 10:12:00+05:30,73891.8203125,73895.7265625,73886.9921875,73890.4375,73890.4375,0,^BSESN
2024-03-04 10:13:00+05:30,73889.90625,73889.90625,73867.4296875,73869.9609375,73869.9609375,0,^BSESN
2024-03-04 10:14:00+05:30,73867.5234375,73876.8515625,73863.78125,73865.6484375,73865.6484375,0,^BSESN
2024-03-04 10:15:00+05:30,73863.6484375,73887.9921875,73863.6484375,73882.7890625,73882.7890625,0,^BSESN
2024-03-04 10:16:00+05:30,73884.140625,73902.3203125,73876.796875,73902.3203125,73902.3203125,0,^BSESN
2024-03-04 10:17:00+05:30,73906.5390625,73908.328125,73890.7734375,73891.953125,73891.953125,0,^BSESN
2024-03-04 10:18:00+05:30,73891.71875,73903.8671875,73880.4375,73903.8671875,73903.8671875,0,^BSESN
2024-03-04 10:19:00+05:30,73903.8671875,73906.9921875,73886.09375,73886.09375,73886.09375,0,^BSESN
2024-03-04 10:20:00+05:30,73886.0234375,73889.328125,73878.8984375,73886.65625,73886.65625,0,^BSESN
2024-03-04 10:21:00+05:30,73890.546875,73890.546875,73868.0625,73890.359375,73890.359375,0,^BSESN
2024-03-04 10:22:00+05:30,73890.46875,73904.8515625,73885.0234375,73904.8515625,73904.8515625,0,^BSESN
2024-03-04 10:23:00+05:30,73905.6875,73918.609375,73898.9609375,73916.0390625,73916.0390625,0,^BSESN
2024-03-04 10:24:00+05:30,73918.140625,73933.4921875,73903.65625,73927.7578125,73927.7578125,0,^BSESN
2024-03-04 10:25:00+05:30,73925.6484375,73941.21875,73917.140625,73938.8125,73938.8125,0,^BSESN
2024-03-04 10:26:00+05:30,73940.5,73945.9921875,73929.5703125,73934.4921875,73934.4921875,0,^BSESN
2024-03-04 10:27:00+05:30,73931.4765625,73937.8984375,73923.5703125,73926.9296875,73926.9296875,0,^BSESN
2024-03-04 10:28:00+05:30,73931.8984375,73941.9609375,73927.359375,73941.9609375,73941.9609375,0,^BSESN
2024-03-04 10:29:00+05:30,73941.890625,73942.15625,73915.390625,73923.6171875,73923.6171875,0,^BSESN
2024-03-04 10:30:00+05:30,73923.703125,73944.8203125,73922.921875,73922.921875,73922.921875,0,^BSESN
2024-03-04 10:31:00+05:30,73919.84375,73941.5390625,73918.3203125,73936.0078125,73936.0078125,0,^BSESN
2024-03-04 10:32:00+05:30,73935.3203125,73973.7265625,73935.3203125,73970.7265625,73970.7265625,0,^BSESN
2024-03-04 10:33:00+05:30,73970.296875,73984.3671875,73969.6875,73974.9765625,73974.9765625,0,^BSESN
2024-03-04 10:34:00+05:30,73975.6484375,73987.8515625,73965.640625,73972.2578125,73972.2578125,0,^BSESN
2024-03-04 10:35:00+05:30,73974.140625,73978.21875,73963.28125,73971.296875,73971.296875,0,^BSESN
2024-03-04 10:36:00+05:30,73969.7578125,73972.8828125,73949.9296875,73954.2109375,73954.2109375,0,^BSESN
2024-03-04 10:37:00+05:30,73951.9296875,73955.40625,73940.65625,73945.9296875,73945.9296875,0,^BSESN
2024-03-04 10:38:00+05:30,73946.1015625,73970.390625,73942.2109375,73961.4296875,73961.4296875,0,^BSESN
2024-03-04 10:39:00+05:30,73962.15625,73973.109375,73953.3671875,73969.53125,73969.53125,0,^BSESN
2024-03-04 10:40:00+05:30,73969.6171875,73971.140625,73960.0703125,73963.6796875,73963.6796875,0,^BSESN
2024-03-04 10:41:00+05:30,73963.359375,73971.2734375,73954.8671875,73958.3984375,73958.3984375,0,^BSESN
2024-03-04 10:42:00+05:30,73959.421875,73971.1171875,73956.296875,73963.03125,73963.03125,0,^BSESN
2024-03-04 10:43:00+05:30,73963.0703125,73972.8671875,73958.203125,73968.0625,73968.0625,0,^BSESN
2024-03-04 10:44:00+05:30,73965.2890625,73967.46875,73941.8671875,73941.8671875,73941.8671875,0,^BSESN
2024-03-04 10:45:00+05:30,73941.171875,73943.1328125,73903.421875,73916.7578125,73916.7578125,0,^BSESN
2024-03-04 10:46:00+05:30,73916.34375,73938.7109375,73905.6484375,73912.421875,73912.421875,0,^BSESN
2024-03-04 10:47:00+05:30,73912.96875,73938.0234375,73912.96875,73921.6484375,73921.6484375,0,^BSESN
2024-03-04 10:48:00+05:30,73922.0078125,73930.6484375,73915.109375,73930.2890625,73930.2890625,0,^BSESN
2024-03-04 10:49:00+05:30,73927.609375,73928.609375,73909.5,73909.5,73909.5,0,^BSESN
2024-03-04 10:50:00+05:30,73909.421875,73910.7421875,73891.7265625,73895.78125,73895.78125,0,^BSESN
2024-03-04 10:51:00+05:30,73896.6328125,73906.421875,73887.6171875,73906.421875,73906.421875,0,^BSESN
2024-03-04 10:52:00+05:30,73905.2578125,73923.75,73894.40625,73894.40625,73894.40625,0,^BSESN
2024-03-04 10:53:00+05:30,73889.359375,73889.359375,73873.796875,73886.1875,73886.1875,0,^BSESN
2024-03-04 10:54:00+05:30,73887.8125,73887.8125,73848.0078125,73848.0078125,73848.0078125,0,^BSESN
2024-03-04 10:55:00+05:30,73848.0078125,73850.328125,73811.671875,73812.921875,73812.921875,0,^BSESN
2024-03-04 10:56:00+05:30,73814.2578125,73815.5625,73782.9765625,73801.4765625,73801.4765625,0,^BSESN
2024-03-04 10:57:00+05:30,73796.1015625,73801.7421875,73783.359375,73801.7421875,73801.7421875,0,^BSESN
2024-03-04 10:58:00+05:30,73803.9921875,73808.5,73778.828125,73781.828125,73781.828125,0,^BSESN
2024-03-04 10:59:00+05:30,73781.828125,73782.84375,73759.6875,73776.21875,73776.21875,0,^BSESN
2024-03-04 11:00:00+05:30,73776.71875,73798.453125,73772.3671875,73798.109375,73798.109375,0,^BSESN
2024-03-04 11:01:00+05:30,73800.5390625,73825.1015625,73799.2109375,73824.3515625,73824.3515625,0,^BSESN
2024-03-04 11:02:00+05:30,73823.796875,73833.78125,73817.640625,73821.359375,73821.359375,0,^BSESN
2024-03-04 11:03:00+05:30,73822.171875,73825.0390625,73801.0,73806.7578125,73806.7578125,0,^BSESN
2024-03-04 11:04:00+05:30,73808.6875,73810.3984375,73764.3203125,73772.0,73772.0,0,^BSESN
2024-03-04 11:05:00+05:30,73772.8203125,73805.609375,73769.28125,73805.09375,73805.09375,0,^BSESN
2024-03-04 11:06:00+05:30,73810.2109375,73819.1875,73800.1171875,73800.4296875,73800.4296875,0,^BSESN
2024-03-04 11:07:00+05:30,73800.140625,73819.8203125,73795.203125,73816.2109375,73816.2109375,0,^BSESN
2024-03-04 11:08:00+05:30,73817.828125,73837.609375,73817.828125,73833.4609375,73833.4609375,0,^BSESN
2024-03-04 11:09:00+05:30,73833.1015625,73833.1015625,73817.59375,73818.34375,73818.34375,0,^BSESN
2024-03-04 11:10:00+05:30,73818.1484375,73822.8828125,73809.75,73819.0234375,73819.0234375,0,^BSESN
2024-03-04 11:11:00+05:30,73819.78125,73828.9296875,73816.3671875,73828.890625,73828.890625,0,^BSESN
2024-03-04 11:12:00+05:30,73828.2265625,73837.859375,73822.546875,73824.640625,73824.640625,0,^BSESN
2024-03-04 11:13:00+05:30,73822.4375,73832.0703125,73805.046875,73831.90625,73831.90625,0,^BSESN
2024-03-04 11:14:00+05:30,73832.6484375,73867.9296875,73823.9765625,73864.4296875,73864.4296875,0,^BSESN
2024-03-04 11:15:00+05:30,73869.1328125,73915.2265625,73869.1328125,73913.171875,73913.171875,0,^BSESN
2024-03-04 11:16:00+05:30,73913.5,73927.0078125,73901.0703125,73910.828125,73910.828125,0,^BSESN
2024-03-04 11:17:00+05:30,73907.5078125,73912.59375,73897.8203125,73907.671875,73907.671875,0,^BSESN
2024-03-04 11:18:00+05:30,73908.46875,73908.46875,73874.5078125,73875.0625,73875.0625,0,^BSESN
2024-03-04 11:19:00+05:30,73879.2109375,73888.59375,73856.0078125,73856.0078125,73856.0078125,0,^BSESN
2024-03-04 11:20:00+05:30,73856.0625,73858.46875,73813.3125,73824.1875,73824.1875,0,^BSESN
2024-03-04 11:21:00+05:30,73823.5703125,73855.9921875,73823.5703125,73854.9609375,73854.9609375,0,^BSESN
2024-03-04 11:22:00+05:30,73854.1875,73858.046875,73832.1015625,73837.109375,73837.109375,0,^BSESN
2024-03-04 11:23:00+05:30,73837.7578125,73869.8125,73837.7578125,73862.90625,73862.90625,0,^BSESN
2024-03-04 11:24:00+05:30,73863.40625,73868.953125,73853.3203125,73854.59375,73854.59375,0,^BSESN
2024-03-04 11:25:00+05:30,73854.21875,73869.0390625,73854.109375,73867.5390625,73867.5390625,0,^BSESN
2024-03-04 11:26:00+05:30,73867.578125,73869.5234375,73847.2265625,73848.09375,73848.09375,0,^BSESN
2024-03-04 11:27:00+05:30,73848.84375,73850.3515625,73833.5703125,73842.7734375,73842.7734375,0,^BSESN
2024-03-04 11:28:00+05:30,73839.953125,73855.109375,73831.859375,73847.2109375,73847.2109375,0,^BSESN
2024-03-04 11:29:00+05:30,73846.828125,73848.46875,73821.5078125,73823.140625,73823.140625,0,^BSESN
2024-03-04 11:30:00+05:30,73829.296875,73847.2890625,73829.296875,73838.0,73838.0,0,^BSESN
2024-03-04 11:31:00+05:30,73833.5703125,73853.828125,73829.6171875,73852.5234375,73852.5234375,0,^BSESN
2024-03-04 11:32:00+05:30,73852.2890625,73869.78125,73846.3515625,73852.078125,73852.078125,0,^BSESN
2024-03-04 11:33:00+05:30,73856.7421875,73856.7421875,73832.4609375,73839.0,73839.0,0,^BSESN
2024-03-04 11:34:00+05:30,73843.09375,73849.7109375,73838.140625,73839.296875,73839.296875,0,^BSESN
2024-03-04 11:35:00+05:30,73847.3828125,73855.1328125,73826.1484375,73827.5703125,73827.5703125,0,^BSESN
2024-03-04 11:36:00+05:30,73830.953125,73831.7109375,73819.21875,73830.0703125,73830.0703125,0,^BSESN
2024-03-04 11:37:00+05:30,73829.65625,73879.890625,73829.65625,73876.9375,73876.9375,0,^BSESN
2024-03-04 11:38:00+05:30,73879.3671875,73887.59375,73877.296875,73878.859375,73878.859375,0,^BSESN
2024-03-04 11:39:00+05:30,73882.6484375,73883.1484375,73863.75,73866.3671875,73866.3671875,0,^BSESN
2024-03-04 11:40:00+05:30,73868.3671875,73884.921875,73863.6328125,73878.1171875,73878.1171875,0,^BSESN
2024-03-04 11:41:00+05:30,73876.078125,73877.078125,73866.578125,73876.421875,73876.421875,0,^BSESN
2024-03-04 11:42:00+05:30,73873.84375,73874.703125,73853.4375,73864.6796875,73864.6796875,0,^BSESN
2024-03-04 11:43:00+05:30,73868.1796875,73872.2734375,73862.3203125,73864.15625,73864.15625,0,^BSESN
2024-03-04 11:44:00+05:30,73866.5234375,73883.9921875,73861.6328125,73881.0078125,73881.0078125,0,^BSESN
2024-03-04 11:45:00+05:30,73883.203125,73886.21875,73879.5,73881.828125,73881.828125,0,^BSESN
2024-03-04 11:46:00+05:30,73881.5625,73884.4765625,73863.40625,73877.9921875,73877.9921875,0,^BSESN
2024-03-04 11:47:00+05:30,73877.359375,73882.2734375,73869.6015625,73881.3125,73881.3125,0,^BSESN
2024-03-04 11:48:00+05:30,73880.6875,73882.6484375,73865.5234375,73876.3125,73876.3125,0,^BSESN
2024-03-04 11:49:00+05:30,73876.4375,73920.1875,73874.09375,73912.109375,73912.109375,0,^BSESN
2024-03-04 11:50:00+05:30,73912.109375,73934.90625,73905.71875,73934.5625,73934.5625,0,^BSESN
2024-03-04 11:51:00+05:30,73935.15625,73935.9765625,73898.90625,73905.8203125,73905.8203125,0,^BSESN
2024-03-04 11:52:00+05:30,73908.0703125,73908.0703125,73880.40625,73887.90625,73887.90625,0,^BSESN
2024-03-04 11:53:00+05:30,73890.5703125,73893.75,73852.9921875,73854.1171875,73854.1171875,0,^BSESN
2024-03-04 11:54:00+05:30,73851.921875,73865.2109375,73851.8984375,73862.609375,73862.609375,0,^BSESN
2024-03-04 11:55:00+05:30,73863.5234375,73863.859375,73848.140625,73853.421875,73853.421875,0,^BSESN
2024-03-04 11:56:00+05:30,73852.6328125,73861.6171875,73852.6328125,73861.6015625,73861.6015625,0,^BSESN
2024-03-04 11:57:00+05:30,73869.203125,73871.34375,73849.2890625,73858.0,73858.0,0,^BSESN
2024-03-04 11:58:00+05:30,73858.796875,73859.640625,73833.6484375,73833.6484375,73833.6484375,0,^BSESN
2024-03-04 11:59:00+05:30,73830.0078125,73847.0234375,73830.0078125,73839.7734375,73839.7734375,0,^BSESN
2024-03-04 12:00:00+05:30,73837.0390625,73859.4375,73837.0390625,73851.78125,73851.78125,0,^BSESN
2024-03-04 12:01:00+05:30,73850.53125,73862.21875,73850.46875,73856.921875,73856.921875,0,^BSESN
2024-03-04 12:02:00+05:30,73857.71875,73863.25,73849.5625,73852.1328125,73852.1328125,0,^BSESN
2024-03-04 12:03:00+05:30,73854.3203125,73869.28125,73846.78125,73866.9375,73866.9375,0,^BSESN
2024-03-04 12:04:00+05:30,73864.5703125,73866.046875,73846.7734375,73846.7734375,73846.7734375,0,^BSESN
2024-03-04 12:05:00+05:30,73849.09375,73849.34375,73830.84375,73841.078125,73841.078125,0,^BSESN
2024-03-04 12:06:00+05:30,73840.75,73868.5703125,73840.359375,73850.9609375,73850.9609375,0,^BSESN
2024-03-04 12:07:00+05:30,73851.8515625,73855.421875,73838.5078125,73842.34375,73842.34375,0,^BSESN
2024-03-04 12:08:00+05:30,73842.6875,73852.1015625,73840.078125,73845.453125,73845.453125,0,^BSESN
2024-03-04 12:09:00+05:30,73845.2578125,73855.5390625,73844.03125,73847.0703125,73847.0703125,0,^BSESN
2024-03-04 12:10:00+05:30,73847.2109375,73853.5234375,73842.03125,73852.140625,73852.140625,0,^BSESN
2024-03-04 12:11:00+05:30,73853.0078125,73861.7734375,73847.7734375,73859.4921875,73859.4921875,0,^BSESN
2024-03-04 12:12:00+05:30,73859.28125,73864.0390625,73847.4375,73854.7265625,73854.7265625,0,^BSESN
2024-03-04 12:13:00+05:30,73853.9765625,73869.5234375,73851.2421875,73855.1875,73855.1875,0,^BSESN
2024-03-04 12:14:00+05:30,73855.1875,73870.53125,73815.359375,73856.359375,73856.359375,0,^BSESN
2024-03-04 12:15:00+05:30,73852.7109375,73863.1328125,73845.6875,73853.1328125,73853.1328125,0,^BSESN
2024-03-04 12:16:00+05:30,73851.6171875,73868.2265625,73851.2890625,73866.2890625,73866.2890625,0,^BSESN
2024-03-04 12:17:00+05:30,73866.9765625,73894.6875,73866.8984375,73890.7421875,73890.7421875,0,^BSESN
2024-03-04 12:18:00+05:30,73892.4296875,73905.0234375,73886.5078125,73886.5078125,73886.5078125,0,^BSESN
2024-03-04 12:19:00+05:30,73888.3984375,73895.96875,73877.46875,73877.46875,73877.46875,0,^BSESN
2024-03-04 12:20:00+05:30,73873.59375,73911.296875,73865.40625,73905.953125,73905.953125,0,^BSESN
2024-03-04 12:21:00+05:30,73906.1796875,73911.15625,73890.546875,73893.84375,73893.84375,0,^BSESN
2024-03-04 12:22:00+05:30,73893.609375,73908.859375,73891.3671875,73903.9375,73903.9375,0,^BSESN
2024-03-04 12:23:00+05:30,73906.21875,73911.8125,73900.2265625,73901.21875,73901.21875,0,^BSESN
2024-03-04 12:24:00+05:30,73901.796875,73902.0078125,73883.2734375,73886.828125,73886.828125,0,^BSESN
2024-03-04 12:25:00+05:30,73886.0390625,73886.0390625,73869.9609375,73882.2265625,73882.2265625,0,^BSESN
2024-03-04 12:26:00+05:30,73882.59375,73894.578125,73880.609375,73888.609375,73888.609375,0,^BSESN
2024-03-04 12:27:00+05:30,73890.953125,73901.8671875,73885.359375,73901.7265625,73901.7265625,0,^BSESN
2024-03-04 12:28:00+05:30,73901.59375,73919.859375,73899.9296875,73911.6796875,73911.6796875,0,^BSESN
2024-03-04 12:29:00+05:30,73911.7578125,73913.296875,73892.640625,73897.8203125,73897.8203125,0,^BSESN
2024-03-04 12:30:00+05:30,73897.4609375,73932.0078125,73897.4609375,73928.90625,73928.90625,0,^BSESN
2024-03-04 12:31:00+05:30,73926.34375,73934.1796875,73917.0,73921.4296875,73921.4296875,0,^BSESN
2024-03-04 12:32:00+05:30,73922.03125,73942.890625,73922.03125,73933.796875,73933.796875,0,^BSESN
2024-03-04 12:33:00+05:30,73933.796875,73935.3515625,73917.359375,73919.3828125,73919.3828125,0,^BSESN
2024-03-04 12:34:00+05:30,73919.1484375,73926.2421875,73915.84375,73925.7109375,73925.7109375,0,^BSESN
2024-03-04 12:35:00+05:30,73926.6796875,73932.4375,73920.7421875,73921.5703125,73921.5703125,0,^BSESN
2024-03-04 12:36:00+05:30,73921.34375,73922.140625,73909.4375,73917.34375,73917.34375,0,^BSESN
2024-03-04 12:37:00+05:30,73918.75,73923.71875,73912.0078125,73917.390625,73917.390625,0,^BSESN
2024-03-04 12:38:00+05:30,73917.0390625,73930.46875,73917.0390625,73929.796875,73929.796875,0,^BSESN
2024-03-04 12:39:00+05:30,73929.796875,73929.859375,73908.3671875,73912.46875,73912.46875,0,^BSESN
2024-03-04 12:40:00+05:30,73912.25,73916.890625,73904.9765625,73915.8125,73915.8125,0,^BSESN
2024-03-04 12:41:00+05:30,73916.171875,73916.171875,73881.7421875,73886.796875,73886.796875,0,^BSESN
2024-03-04 12:42:00+05:30,73886.3671875,73901.1484375,73884.078125,73884.078125,73884.078125,0,^BSESN
2024-03-04 12:43:00+05:30,73884.03125,73907.328125,73884.03125,73895.6875,73895.6875,0,^BSESN
2024-03-04 12:44:00+05:30,73895.546875,73910.28125,73889.421875,73904.2265625,73904.2265625,0,^BSESN
2024-03-04 12:45:00+05:30,73903.84375,73904.59375,73891.2890625,73898.8671875,73898.8671875,0,^BSESN
2024-03-04 12:46:00+05:30,73898.03125,73898.3671875,73886.703125,73890.3671875,73890.3671875,0,^BSESN
2024-03-04 12:47:00+05:30,73891.4609375,73891.4609375,73859.34375,73862.28125,73862.28125,0,^BSESN
2024-03-04 12:48:00+05:30,73860.953125,73867.9765625,73858.3671875,73867.2890625,73867.2890625,0,^BSESN
2024-03-04 12:49:00+05:30,73866.59375,73866.59375,73847.9296875,73862.046875,73862.046875,0,^BSESN
2024-03-04 12:50:00+05:30,73861.90625,73863.2734375,73830.1171875,73830.1171875,73830.1171875,0,^BSESN
2024-03-04 12:51:00+05:30,73829.921875,73842.9375,73799.53125,73807.0703125,73807.0703125,0,^BSESN
2024-03-04 12:52:00+05:30,73805.578125,73805.578125,73769.2578125,73793.6015625,73793.6015625,0,^BSESN
2024-03-04 12:53:00+05:30,73793.4609375,73801.7890625,73785.03125,73788.609375,73788.609375,0,^BSESN
2024-03-04 12:54:00+05:30,73788.609375,73791.5703125,73767.15625,73777.03125,73777.03125,0,^BSESN
2024-03-04 12:55:00+05:30,73778.0,73794.84375,73776.7421875,73794.84375,73794.84375,0,^BSESN
2024-03-04 12:56:00+05:30,73794.7109375,73810.546875,73790.2890625,73808.4296875,73808.4296875,0,^BSESN
2024-03-04 12:57:00+05:30,73809.953125,73825.0625,73804.359375,73824.4296875,73824.4296875,0,^BSESN
2024-03-04 12:58:00+05:30,73825.0703125,73835.640625,73818.0,73835.640625,73835.640625,0,^BSESN
2024-03-04 12:59:00+05:30,73838.1171875,73857.7109375,73838.1171875,73851.34375,73851.34375,0,^BSESN
2024-03-04 13:00:00+05:30,73852.328125,73861.453125,73849.140625,73853.859375,73853.859375,0,^BSESN
2024-03-04 13:01:00+05:30,73855.3203125,73863.7734375,73838.7265625,73838.7265625,73838.7265625,0,^BSESN
2024-03-04 13:02:00+05:30,73840.40625,73846.7578125,73834.2890625,73841.2421875,73841.2421875,0,^BSESN
2024-03-04 13:03:00+05:30,73841.2421875,73846.8203125,73835.5,73842.203125,73842.203125,0,^BSESN
2024-03-04 13:04:00+05:30,73842.203125,73849.671875,73836.578125,73848.1328125,73848.1328125,0,^BSESN
2024-03-04 13:05:00+05:30,73844.4375,73847.0,73837.140625,73846.1796875,73846.1796875,0,^BSESN
2024-03-04 13:06:00+05:30,73846.828125,73866.2890625,73846.828125,73865.78125,73865.78125,0,^BSESN
2024-03-04 13:07:00+05:30,73864.5390625,73869.0,73862.09375,73869.0,73869.0,0,^BSESN
2024-03-04 13:08:00+05:30,73859.0390625,73864.046875,73855.4296875,73857.0703125,73857.0703125,0,^BSESN
2024-03-04 13:09:00+05:30,73857.0234375,73860.65625,73838.6796875,73843.5078125,73843.5078125,0,^BSESN
2024-03-04 13:10:00+05:30,73843.5078125,73853.6171875,73842.1328125,73852.3203125,73852.3203125,0,^BSESN
2024-03-04 13:11:00+05:30,73853.203125,73870.9296875,73850.7890625,73870.8828125,73870.8828125,0,^BSESN
2024-03-04 13:12:00+05:30,73870.8828125,73871.890625,73863.1875,73866.921875,73866.921875,0,^BSESN
2024-03-04 13:13:00+05:30,73865.7265625,73871.6015625,73858.6328125,73862.5,73862.5,0,^BSESN
2024-03-04 13:14:00+05:30,73862.7578125,73864.2109375,73844.1015625,73846.078125,73846.078125,0,^BSESN
2024-03-04 13:15:00+05:30,73845.2734375,73846.8984375,73837.4921875,73842.21875,73842.21875,0,^BSESN
2024-03-04 13:16:00+05:30,73841.7265625,73866.3515625,73838.5234375,73861.2578125,73861.2578125,0,^BSESN
2024-03-04 13:17:00+05:30,73861.34375,73875.9921875,73859.453125,73869.953125,73869.953125,0,^BSESN
